TrialID,Last Refreshed on,Public title,Scientific title,Acronym,Primary sponsor,Date registration,Date registration3,Export date,Source Register,web address,Recruitment Status,other records,Inclusion agemin,Inclusion agemax,Inclusion gender,Date enrollement,Target size,Study type,Study design,Phase,Countries,Contact Firstname,Contact Lastname,Contact Address,Contact Email,Contact Tel,Contact Affiliation,Inclusion Criteria,Exclusion Criteria,Condition,Intervention,Primary outcome,Secondary outcome,results date posted,results date completed,results url link,Retrospective flag,Bridging flag truefalse,Bridged type,results yes no
<br>      ",,Parkinson Disease,Device: Magnetic transcutaneous spinal cord stimulation;Device: Transcutaneous electrical nerve stimulation,Timed Up and Go - Test 5 Meters (TUG-Test 5M),Freezing of gait score (FOG SCORE);Percentage of freezing by video analysis of Timed Up and Go - Test;Unified Parkinson's Disease Rating Scale (MDS-UPDRS) - Part III;Timed Up and Go - Test 5 Meters (TUG-Test 5M) Dual Task;Mini Balance Evaluation Systems Test (Mini-BESTest);New Freezing of Gait Questionnaire (NFOG-Q);Subitems 2.12 and 2.13 of Unified Parkinson's Disease Rating Scale (MDS-UPDRS);Parkinson's Disease Questionnaire 39 (PDQ-39);;Falls Efficacy Scale (FES-I);Activities-specific Balance Confidence (ABC) Scale;Visual analog scale (VAS);Patient Global Impression of Change (PGIC);Frontal assessment battery (FAB);,,,,No,FALSE,          ,

DRKS00025875,22-Jan-24,Neural network maturation underlying top-down motor control and movement initiation in childhood and adolescence,Neural network maturation underlying top-down motor control and movement initiation in childhood and adolescence                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,,Medizinische Fakultät der Universität zu Köln,20/07/2021,20210720,03/03/2024 21:37:18,German Clinical Trials Register,http://drks.de/search/en/trial/DRKS00025875,Recruiting,No,5 Years,16 Years,All,27/10/2021,190,observational,Allocation: ; Masking: ; Control: ; Assignment: ; Study design purpose: basic science  ,,Germany,Julia;Theresa,Schmidgen;Heinen,Robert-Koch-Straße 10;Neuenhofer Weg 21,E-Mail: julia.schmidgen@uk-koeln.de;theinen@ukaachen.de,(0221) 478-82707;0241 80-80989,"AG Neurophysiologie und non-invasive Neuromodulation Klinik und Poliklinik für Psychiatrie, Psychosomatikund Psychotherapie des Kindes- und Jugendalters;LFG Klinische Neuropsychologie des Kindes- und Jugendalters, Uniklinik RWTH Aachen","Inclusion criteria: Inclusion criteria - Healthy Participants 
<br>-->No psychiatric diagnosis according to DSM-V
<br>-->between 5 and 16 years of age 
<br>-->Consent to be informed of any incidental findings
<br>
<br>Inclusion criteria - Patients 
<br>-->Tic disorder - Provisional Tic Disorder, Chronic Tic Disorder or Tourette-Syndrome according to DSM-V.
<br>-->between 5 and 16 years of age
<br>-->Consent to be informed of any incidental findings","Exclusion criteria: --> IQ<70
<br>-->Epileptic seizures (participant or parents)
<br>-->Other CNS-impairing neurological medical history
<br>-->Preterm birth before 32nd week of gestation
<br>-->Limited vision despite visual acuity correction
<br>-->Use of psychoactive substances (legal and illegal drugs) on the day of examination or with continued effects on the day of examination (depending on half-life)
<br>-->Use of stimulants on the day of examination or in case of retard products within the last 48 hours (for coffee or cigarette use 24 hours)
<br>-->Intake of antipsychotics or tranquilizers (each within 4half-lives).
<br>-->Fear of confinement
<br>-->Metal parts in or on the body (screws, metal-containing tattoos, non-removable piercings, cochlear implants, fixed braces with metal parts, etc.)
<br>-->Electrical devices in the body (pacemakers, medication pumps, etc.)
<br>-->Severe back pain,
<br>-->Excessive overweight
<br>-->Pregnancy","Tic Disorders: Persistent (Chronic) Motor Tic Disorder, Provisional Tic Disorder, Tourette's Disorder <br>F95 <br>F95.0 <br>F95.1 <br>F95.2;Tic disorders;Transient tic disorder;Chronic motor or vocal tic disorder;Combined vocal and multiple motor tic disorder [de la Tourette];F95.0;F95.1;F95.2","Group 1: Neurophysiological and brain network correlates of movement preparation and inhibition during typical development in children and adolescents.<br><br>-examination of movement correlated potentials (EEG)<br>-measurement of IQ (WISC-V o. WPPSI-III) <br>-MR examination <br>-Diagnosis of mental disorders (DIPS) <br>-Motor function tests: Edinburgh Handedness Questionnaire, Maximal Finger Tapping Frequency, Purdue Pegboard Test, Jepsen-Taylor Hand Function Test, Timed-Up-and-Go Test, Cologne Apraxia Screening, Trail Making Test. <br><br>-For 5-11 year olds  EEG+MRI measurement are repeated after 18 months<br>Group 2: Tic study <br><br>-EEG, IQ, MR examination, DIPS, motor function examinations as in arm 1. <br>-Tic symptomatology examination: Yale Global Tic Severity Scale, Premonitory Urges for Tics Scale, Rush Video-Based Tic-Rating Scale. <br>-TMS-EEG examination for 8-11 year olds <br><br>-EEG+MRI measurement are repeated after 18 months.","EEG: The main outcome measure of study 1 (physiological maturation) is the reconstruction of the frontal sources of MRP or their development from age 5 to 16. Age-dependent differences in the brain areas involved provide information about the physiological maturation processes, as a result of which cortical motor control is formed.<br>Main outcome measure of study 2 (tic disorder) is the reconstruction of the sources of tics (tic generator) in the MRP in distinction to the physiological maturation of voluntary movements (intraindividual and in comparison to the healthy group).<br><br>(f)MRI: Main target variables of studies 1 and 2 are differential activation and connectivity patterns in SMA, dorsal premotor cortex, basal ganglia and cerebellum (task 1) and insular, cingulate and parietal operculum.","EEG:
<br>-Describing the maturation of cortico-cortical connectivity as the motor system matures (coherence analysis, directed connectivity).
<br>-Description of MRP during voluntary tic inhibition (identification and maturation of networks for top-down control).
<br>-Capture of modification of TEP during preparation of voluntary movements in subjects with tic disorders (do positive MRP represent inhibition or other form of pre-activation, processing of tic-like movements triggered by TMS).
<br>
<br>(f)MRI
<br>Fronto-striatal, fronto-cerebellar functional connectivity (studies 1 and 2).",,,http://drks.de/search/en/trial/DRKS00025875#studyResults,Yes,FALSE,          ,

NCT04916444,09-Jan-23,Dystonia Treatment With Injections Supplemented By Transcranial Magnetic Stimulation,Dystonia Treatment With Injections Supplemented By Transcranial Magnetic Stimulation,D-TWIST,University of Florida,20/05/2021,20210520,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT04916444,Not recruiting,No,18 Years,85 Years,All,07/02/2022,5,Interventional,"Allocation: Randomized. Intervention model: Crossover Assignment. Primary purpose: Treatment. Masking: Triple (Participant, Care Provider, Outcomes Assessor). ",N/A,United States, ,"Jun Yu, MD, MS",,,,University of Florida,"
